cycle,avg_know,avg_att,avg_pbc,avg_moral,avg_sn,avg_int,avg_habit,participation
130,73.37180791,76.60293828,50.55861117,65.41857242,57.11505582,55.74724892,33.22308344,45.20945666
131,73.42810404,76.63393088,50.66277972,65.36867644,57.21179774,55.78250929,33.32490317,45.31314807
132,73.47298554,76.61458478,50.71013841,65.31862051,57.15859823,55.76467421,33.42439528,45.23019494
133,73.53410572,76.57832111,50.72603877,65.26949119,57.26966682,55.84780097,33.51951608,46.03898797
134,73.59543817,76.61339326,51.19114763,65.2222958,57.38177004,56.03502292,33.63765874,45.70717545
135,73.64185963,76.61114009,51.18228983,65.17497022,57.45831389,56.04573579,33.74296427,46.10120282
136,73.70543926,76.67607286,51.42557104,65.12910841,57.5881414,56.20554421,33.85447444,46.1219411
137,73.74232092,76.59182619,51.43954219,65.08228583,57.43934924,56.13123713,33.95853047,45.47905433
138,73.76439814,76.63350098,51.05758164,65.03471912,57.3796332,55.97987101,34.0412772,45.79012858
139,73.81693047,76.6568878,51.19579717,64.98828184,57.41884225,56.07922469,34.13218516,46.26710908
140,73.85413191,76.58875453,51.55604088,64.94383189,57.60087586,56.15553968,34.23100607,46.45375363
141,73.90528196,76.64959969,51.77686224,64.90055689,57.78960285,56.32033736,34.33268597,46.39153878
142,73.95014736,76.58862682,51.77827097,64.85660808,57.73953713,56.26597277,34.42844635,46.30858565
143,73.99200173,76.67437185,51.72205374,64.81292404,57.7464087,56.26837607,34.5195331,46.78556616
144,74.05536625,76.72626405,52.05831058,64.77058792,57.80920393,56.42363082,34.62129189,46.39153878
145,74.09639791,76.66372597,51.86863743,64.72786855,57.84221428,56.39975736,34.70743329,46.82704272
146,74.14607272,76.68239281,52.15553289,64.68642003,57.91443682,56.501282,34.80686335,46.80630444
147,74.1803402,76.6116777,52.2118732,64.64542856,57.99120177,56.48915609,34.89729726,46.90999585
148,74.23484875,76.6749433,52.27540174,64.60454489,57.98252741,56.53011701,34.99377779,46.59892161
149,74.27875052,76.68971264,52.14782098,64.56331409,57.97001032,56.49448766,35.07584867,46.86851929
150,74.32305109,76.73823724,52.2466715,64.52178896,57.80667531,56.44866875,35.16051591,46.30858565
151,74.35560352,76.70725761,51.90157831,64.48031441,57.85586907,56.36039749,35.22666498,47.01368727
152,74.39620613,76.69616371,52.36044849,64.44104788,58.02235558,56.61544076,35.31543017,47.15885525
153,74.453728,76.70128052,52.45603442,64.40150423,57.97703495,56.63859917,35.40298173,46.82704272
